PRODUCTO,DIA,MES,YEAR,VALOR
PASTAS,D8,M10,Y2016,96.60773428
PASTAS,D8,M11,Y2016,95.90351368
PASTAS,D8,M12,Y2016,96.06540348
PASTAS,D8,M1,Y2017,94.7136237
PASTAS,D8,M2,Y2017,95.86304123
PASTAS,D8,M3,Y2017,95.0293088
PASTAS,D8,M4,Y2017,97.42527774
PASTAS,D8,M5,Y2017,97.05293122
PASTAS,D8,M6,Y2017,95.56354512
PASTAS,D8,M7,Y2017,93.85560779
PASTAS,D8,M8,Y2017,96.49441143
PASTAS,D8,M9,Y2017,94.34127718
PASTAS,D8,M10,Y2017,95.71734042
PASTAS,D8,M11,Y2017,95.45022226
PASTAS,D8,M12,Y2017,96.64011224
PASTAS,D8,M1,Y2018,96.91532489
PASTAS,D8,M2,Y2018,96.50250592
PASTAS,D8,M3,Y2018,99.83743567
PASTAS,D8,M4,Y2018,99.74839628
PASTAS,D8,M5,Y2018,100.2421601
PASTAS,D8,M6,Y2018,100.387861
PASTAS,D8,M7,Y2018,100.5821287
PASTAS,D8,M8,Y2018,101.0516091
PASTAS,D8,M9,Y2018,100.7440185
PASTAS,D8,M10,Y2018,101.4077667
PASTAS,D8,M11,Y2018,101.4887116
PASTAS,D8,M12,Y2018,101.0920816
PASTAS,D8,M1,Y2019,0
PASTAS,D8,M2,Y2019,0
PASTAS,D8,M3,Y2019,0
PASTAS,D8,M4,Y2019,0
PASTAS,D8,M5,Y2019,0
PASTAS,D8,M6,Y2019,0
CARNEDEVACUNO,D8,M1,Y2014,84.78778263
CARNEDEVACUNO,D8,M2,Y2014,86.54728849
CARNEDEVACUNO,D8,M3,Y2014,87.99229331
CARNEDEVACUNO,D8,M4,Y2014,87.56729189
CARNEDEVACUNO,D8,M5,Y2014,88.22179407
CARNEDEVACUNO,D8,M6,Y2014,87.60979203
CARNEDEVACUNO,D8,M7,Y2014,87.46529155
CARNEDEVACUNO,D8,M8,Y2014,88.24729416
CARNEDEVACUNO,D8,M9,Y2014,89.59029863
CARNEDEVACUNO,D8,M10,Y2014,94.23981413
CARNEDEVACUNO,D8,M11,Y2014,94.08681362
CARNEDEVACUNO,D8,M12,Y2014,95.68481895
CARNEDEVACUNO,D8,M1,Y2015,95.91431971
CARNEDEVACUNO,D8,M2,Y2015,95.94831983
CARNEDEVACUNO,D8,M3,Y2015,94.81781606
CARNEDEVACUNO,D8,M4,Y2015,95.3703179
CARNEDEVACUNO,D8,M5,Y2015,96.10982037
CARNEDEVACUNO,D8,M6,Y2015,96.00782003
CARNEDEVACUNO,D8,M7,Y2015,96.83232277
CARNEDEVACUNO,D8,M8,Y2015,98.26882756
CARNEDEVACUNO,D8,M9,Y2015,98.88932963
CARNEDEVACUNO,D8,M10,Y2015,102.5273418
CARNEDEVACUNO,D8,M11,Y2015,100.793336
CARNEDEVACUNO,D8,M12,Y2015,100.2578342
CARNEDEVACUNO,D8,M1,Y2016,102.2383408
CARNEDEVACUNO,D8,M2,Y2016,101.2693376
CARNEDEVACUNO,D8,M3,Y2016,100.3768346
CARNEDEVACUNO,D8,M4,Y2016,98.60032867
CARNEDEVACUNO,D8,M5,Y2016,99.83283278
CARNEDEVACUNO,D8,M6,Y2016,98.8808296
CARNEDEVACUNO,D8,M7,Y2016,101.3373378
CARNEDEVACUNO,D8,M8,Y2016,101.9323398
CARNEDEVACUNO,D8,M9,Y2016,100.2153341
CARNEDEVACUNO,D8,M10,Y2016,100.9463365
CARNEDEVACUNO,D8,M11,Y2016,101.7198391
CARNEDEVACUNO,D8,M12,Y2016,99.8413328
CARNEDEVACUNO,D8,M1,Y2017,99.83283278
CARNEDEVACUNO,D8,M2,Y2017,100.4023347
CARNEDEVACUNO,D8,M3,Y2017,101.2098374
CARNEDEVACUNO,D8,M4,Y2017,101.2523375
CARNEDEVACUNO,D8,M5,Y2017,100.4363348
CARNEDEVACUNO,D8,M6,Y2017,101.1418371
CARNEDEVACUNO,D8,M7,Y2017,101.8728396
CARNEDEVACUNO,D8,M8,Y2017,100.6063354
CARNEDEVACUNO,D8,M9,Y2017,99.43333144
CARNEDEVACUNO,D8,M10,Y2017,101.7453392
CARNEDEVACUNO,D8,M11,Y2017,101.8133394
CARNEDEVACUNO,D8,M12,Y2017,99.5693319
CARNEDEVACUNO,D8,M1,Y2018,99.72233241
CARNEDEVACUNO,D8,M2,Y2018,102.4253414
CARNEDEVACUNO,D8,M3,Y2018,101.5413385
CARNEDEVACUNO,D8,M4,Y2018,99.70533235
CARNEDEVACUNO,D8,M5,Y2018,99.900833
CARNEDEVACUNO,D8,M6,Y2018,99.95183317
CARNEDEVACUNO,D8,M7,Y2018,100.9038363
CARNEDEVACUNO,D8,M8,Y2018,99.28033093
CARNEDEVACUNO,D8,M9,Y2018,99.60333201
CARNEDEVACUNO,D8,M10,Y2018,99.16133054
CARNEDEVACUNO,D8,M11,Y2018,99.10183034
CARNEDEVACUNO,D8,M12,Y2018,98.70232901
CARNEDEVACUNO,D8,M1,Y2019,0
CARNEDEVACUNO,D8,M2,Y2019,0
CARNEDEVACUNO,D8,M3,Y2019,0
CARNEDEVACUNO,D8,M4,Y2019,0
CARNEDEVACUNO,D8,M5,Y2019,0
CARNEDEVACUNO,D8,M6,Y2019,0
CARNEDECERDO,D8,M1,Y2014,97.57021142
CARNEDECERDO,D8,M2,Y2014,95.64080602
CARNEDECERDO,D8,M3,Y2014,96.70468377
CARNEDECERDO,D8,M4,Y2014,94.5228328
CARNEDECERDO,D8,M5,Y2014,97.24563855
CARNEDECERDO,D8,M6,Y2014,98.3095163
CARNEDECERDO,D8,M7,Y2014,99.95942839
CARNEDECERDO,D8,M8,Y2014,100.7438128
CARNEDECERDO,D8,M9,Y2014,111.4817653
CARNEDECERDO,D8,M10,Y2014,110.9678583
CARNEDECERDO,D8,M11,Y2014,109.2999143
CARNEDECERDO,D8,M12,Y2014,109.1917234
CARNEDECERDO,D8,M1,Y2015,106.6131722
CARNEDECERDO,D8,M2,Y2015,104.3050985
CARNEDECERDO,D8,M3,Y2015,102.5289636
CARNEDECERDO,D8,M4,Y2015,103.114998
CARNEDECERDO,D8,M5,Y2015,100.8520038
CARNEDECERDO,D8,M6,Y2015,100.8429879
CARNEDECERDO,D8,M7,Y2015,101.0683857
CARNEDECERDO,D8,M8,Y2015,101.9880088
CARNEDECERDO,D8,M9,Y2015,107.4877158
CARNEDECERDO,D8,M10,Y2015,102.0240725
CARNEDECERDO,D8,M11,Y2015,98.90456656
CARNEDECERDO,D8,M12,Y2015,100.61759
CARNEDECERDO,D8,M1,Y2016,101.0864175
CARNEDECERDO,D8,M2,Y2016,98.5168823
CARNEDECERDO,D8,M3,Y2016,97.68741829
CARNEDECERDO,D8,M4,Y2016,97.93986386
CARNEDECERDO,D8,M5,Y2016,99.22012352
CARNEDECERDO,D8,M6,Y2016,98.20132534
CARNEDECERDO,D8,M7,Y2016,102.1502953
CARNEDECERDO,D8,M8,Y2016,102.6732182
CARNEDECERDO,D8,M9,Y2016,104.4042735
CARNEDECERDO,D8,M10,Y2016,103.0428707
CARNEDECERDO,D8,M11,Y2016,101.9609611
CARNEDECERDO,D8,M12,Y2016,102.7453455
CARNEDECERDO,D8,M1,Y2017,104.0346211
CARNEDECERDO,D8,M2,Y2017,101.5281973
CARNEDECERDO,D8,M3,Y2017,102.5289636
CARNEDECERDO,D8,M4,Y2017,98.99472569
CARNEDECERDO,D8,M5,Y2017,102.2404544
CARNEDECERDO,D8,M6,Y2017,102.9256638
CARNEDECERDO,D8,M7,Y2017,103.2863003
CARNEDECERDO,D8,M8,Y2017,103.2051571
CARNEDECERDO,D8,M9,Y2017,103.3313799
CARNEDECERDO,D8,M10,Y2017,102.8174728
CARNEDECERDO,D8,M11,Y2017,102.4929
CARNEDECERDO,D8,M12,Y2017,102.5289636
CARNEDECERDO,D8,M1,Y2018,103.8993824
CARNEDECERDO,D8,M2,Y2018,101.3208313
CARNEDECERDO,D8,M3,Y2018,100.5454627
CARNEDECERDO,D8,M4,Y2018,100.0676193
CARNEDECERDO,D8,M5,Y2018,99.90533291
CARNEDECERDO,D8,M6,Y2018,97.85872064
CARNEDECERDO,D8,M7,Y2018,100.2749853
CARNEDECERDO,D8,M8,Y2018,99.30126674
CARNEDECERDO,D8,M9,Y2018,99.92336474
CARNEDECERDO,D8,M10,Y2018,98.0390389
CARNEDECERDO,D8,M11,Y2018,99.22913943
CARNEDECERDO,D8,M12,Y2018,99.63485552
CARNEDECERDO,D8,M1,Y2019,0
CARNEDECERDO,D8,M2,Y2019,0
CARNEDECERDO,D8,M3,Y2019,0
CARNEDECERDO,D8,M4,Y2019,0
CARNEDECERDO,D8,M5,Y2019,0
CARNEDECERDO,D8,M6,Y2019,0
CARNEDEPAVO,D8,M1,Y2014,72.09938162
CARNEDEPAVO,D8,M2,Y2014,71.41677524
CARNEDEPAVO,D8,M3,Y2014,72.55445254
CARNEDEPAVO,D8,M4,Y2014,73.33981687
CARNEDEPAVO,D8,M5,Y2014,75.7693084
CARNEDEPAVO,D8,M6,Y2014,78.66121071
CARNEDEPAVO,D8,M7,Y2014,80.85582693
CARNEDEPAVO,D8,M8,Y2014,81.16410078
CARNEDEPAVO,D8,M9,Y2014,89.6342918
CARNEDEPAVO,D8,M10,Y2014,92.49683469
CARNEDEPAVO,D8,M11,Y2014,91.88028699
CARNEDEPAVO,D8,M12,Y2014,92.6216122
CARNEDEPAVO,D8,M1,Y2015,89.20124044
CARNEDEPAVO,D8,M2,Y2015,87.34425748
CARNEDEPAVO,D8,M3,Y2015,87.31489807
CARNEDEPAVO,D8,M4,Y2015,89.89852652
CARNEDEPAVO,D8,M5,Y2015,86.26529901
CARNEDEPAVO,D8,M6,Y2015,89.02508395
CARNEDEPAVO,D8,M7,Y2015,88.90030644
CARNEDEPAVO,D8,M8,Y2015,88.1002624
CARNEDEPAVO,D8,M9,Y2015,101.3633778
CARNEDEPAVO,D8,M10,Y2015,98.77974934
CARNEDEPAVO,D8,M11,Y2015,95.66031158
CARNEDEPAVO,D8,M12,Y2015,100.2110208
CARNEDEPAVO,D8,M1,Y2016,97.37049746
CARNEDEPAVO,D8,M2,Y2016,97.8696075
CARNEDEPAVO,D8,M3,Y2016,98.73571022
CARNEDEPAVO,D8,M4,Y2016,101.2239206
CARNEDEPAVO,D8,M5,Y2016,94.94100593
CARNEDEPAVO,D8,M6,Y2016,96.94478595
CARNEDEPAVO,D8,M7,Y2016,92.35003762
CARNEDEPAVO,D8,M8,Y2016,96.17410133
CARNEDEPAVO,D8,M9,Y2016,93.35559756
CARNEDEPAVO,D8,M10,Y2016,87.71859001
CARNEDEPAVO,D8,M11,Y2016,96.03464411
CARNEDEPAVO,D8,M12,Y2016,93.86938731
CARNEDEPAVO,D8,M1,Y2017,91.3885168
CARNEDEPAVO,D8,M2,Y2017,86.90386627
CARNEDEPAVO,D8,M3,Y2017,90.4563554
CARNEDEPAVO,D8,M4,Y2017,90.07468301
CARNEDEPAVO,D8,M5,Y2017,93.05466356
CARNEDEPAVO,D8,M6,Y2017,102.0313045
CARNEDEPAVO,D8,M7,Y2017,110.7437107
CARNEDEPAVO,D8,M8,Y2017,109.4665761
CARNEDEPAVO,D8,M9,Y2017,112.1089234
CARNEDEPAVO,D8,M10,Y2017,102.4716957
CARNEDEPAVO,D8,M11,Y2017,95.41809641
CARNEDEPAVO,D8,M12,Y2017,106.2517203
CARNEDEPAVO,D8,M1,Y2018,101.9652458
CARNEDEPAVO,D8,M2,Y2018,99.02196451
CARNEDEPAVO,D8,M3,Y2018,102.0166248
CARNEDEPAVO,D8,M4,Y2018,101.8111089
CARNEDEPAVO,D8,M5,Y2018,100.401857
CARNEDEPAVO,D8,M6,Y2018,98.05310384
CARNEDEPAVO,D8,M7,Y2018,100.9596859
CARNEDEPAVO,D8,M8,Y2018,101.1725416
CARNEDEPAVO,D8,M9,Y2018,99.50639485
CARNEDEPAVO,D8,M10,Y2018,94.85292768
CARNEDEPAVO,D8,M11,Y2018,96.99616493
CARNEDEPAVO,D8,M12,Y2018,103.2423803
CARNEDEPAVO,D8,M1,Y2019,0
CARNEDEPAVO,D8,M2,Y2019,0
CARNEDEPAVO,D8,M3,Y2019,0
CARNEDEPAVO,D8,M4,Y2019,0
CARNEDEPAVO,D8,M5,Y2019,0
CARNEDEPAVO,D8,M6,Y2019,0
CARNEDEPOLLO,D8,M1,Y2014,96.99890269
CARNEDEPOLLO,D8,M2,Y2014,98.0854672
CARNEDEPOLLO,D8,M3,Y2014,98.62874945
CARNEDEPOLLO,D8,M4,Y2014,98.77608023
CARNEDEPOLLO,D8,M5,Y2014,99.3838197
CARNEDEPOLLO,D8,M6,Y2014,100.7466294
CARNEDEPOLLO,D8,M7,Y2014,100.5900905
CARNEDEPOLLO,D8,M8,Y2014,100.3230534
CARNEDEPOLLO,D8,M9,Y2014,102.2291454
CARNEDEPOLLO,D8,M10,Y2014,105.4704226
CARNEDEPOLLO,D8,M11,Y2014,101.1057482
CARNEDEPOLLO,D8,M12,Y2014,102.7540113
CARNEDEPOLLO,D8,M1,Y2015,102.9934238
CARNEDEPOLLO,D8,M2,Y2015,103.426208
CARNEDEPOLLO,D8,M3,Y2015,103.7853268
CARNEDEPOLLO,D8,M4,Y2015,103.426208
CARNEDEPOLLO,D8,M5,Y2015,101.0320828
CARNEDEPOLLO,D8,M6,Y2015,101.0597073
CARNEDEPOLLO,D8,M7,Y2015,102.2107291
CARNEDEPOLLO,D8,M8,Y2015,101.8976511
CARNEDEPOLLO,D8,M9,Y2015,106.078162
CARNEDEPOLLO,D8,M10,Y2015,104.2641518
CARNEDEPOLLO,D8,M11,Y2015,103.4998734
CARNEDEPOLLO,D8,M12,Y2015,100.5256333
CARNEDEPOLLO,D8,M1,Y2016,98.91420284
CARNEDEPOLLO,D8,M2,Y2016,97.70793207
CARNEDEPOLLO,D8,M3,Y2016,98.25121433
CARNEDEPOLLO,D8,M4,Y2016,99.32857066
CARNEDEPOLLO,D8,M5,Y2016,95.82946462
CARNEDEPOLLO,D8,M6,Y2016,98.2972552
CARNEDEPOLLO,D8,M7,Y2016,100.6453395
CARNEDEPOLLO,D8,M8,Y2016,100.4243433
CARNEDEPOLLO,D8,M9,Y2016,101.3359525
CARNEDEPOLLO,D8,M10,Y2016,98.10388355
CARNEDEPOLLO,D8,M11,Y2016,100.3322616
CARNEDEPOLLO,D8,M12,Y2016,98.97866006
CARNEDEPOLLO,D8,M1,Y2017,98.98786823
CARNEDEPOLLO,D8,M2,Y2017,98.4722105
CARNEDEPOLLO,D8,M3,Y2017,98.09467537
CARNEDEPOLLO,D8,M4,Y2017,95.55321941
CARNEDEPOLLO,D8,M5,Y2017,97.35802147
CARNEDEPOLLO,D8,M6,Y2017,96.86998826
CARNEDEPOLLO,D8,M7,Y2017,98.80370476
CARNEDEPOLLO,D8,M8,Y2017,98.42616963
CARNEDEPOLLO,D8,M9,Y2017,101.1241646
CARNEDEPOLLO,D8,M10,Y2017,101.9068593
CARNEDEPOLLO,D8,M11,Y2017,100.5256333
CARNEDEPOLLO,D8,M12,Y2017,102.8553012
CARNEDEPOLLO,D8,M1,Y2018,100.5440496
CARNEDEPOLLO,D8,M2,Y2018,99.60481587
CARNEDEPOLLO,D8,M3,Y2018,98.14071624
CARNEDEPOLLO,D8,M4,Y2018,101.9713165
CARNEDEPOLLO,D8,M5,Y2018,101.4188261
CARNEDEPOLLO,D8,M6,Y2018,100.9952501
CARNEDEPOLLO,D8,M7,Y2018,101.6214059
CARNEDEPOLLO,D8,M8,Y2018,100.4519679
CARNEDEPOLLO,D8,M9,Y2018,98.8589538
CARNEDEPOLLO,D8,M10,Y2018,100.8663357
CARNEDEPOLLO,D8,M11,Y2018,98.16834076
CARNEDEPOLLO,D8,M12,Y2018,97.35802147
CARNEDEPOLLO,D8,M1,Y2019,0
CARNEDEPOLLO,D8,M2,Y2019,0
CARNEDEPOLLO,D8,M3,Y2019,0
CARNEDEPOLLO,D8,M4,Y2019,0
CARNEDEPOLLO,D8,M5,Y2019,0
CARNEDEPOLLO,D8,M6,Y2019,0
CECINAS,D8,M1,Y2014,85.5018959
CECINAS,D8,M2,Y2014,85.55331015
CECINAS,D8,M3,Y2014,85.72469098
CECINAS,D8,M4,Y2014,85.83608852
CECINAS,D8,M5,Y2014,88.21828205
CECINAS,D8,M6,Y2014,89.15230757
CECINAS,D8,M7,Y2014,91.68874385
CECINAS,D8,M8,Y2014,93.50538064
CECINAS,D8,M9,Y2014,96.21319775
CECINAS,D8,M10,Y2014,99.84647134
CECINAS,D8,M11,Y2014,99.15237898
CECINAS,D8,M12,Y2014,97.75562522
CECINAS,D8,M1,Y2015,98.02983455
CECINAS,D8,M2,Y2015,97.83274659
CECINAS,D8,M3,Y2015,96.45313091
CECINAS,D8,M4,Y2015,96.77875449
CECINAS,D8,M5,Y2015,96.35030242
CECINAS,D8,M6,Y2015,93.89098751
CECINAS,D8,M7,Y2015,96.30745721
CECINAS,D8,M8,Y2015,98.55254608
CECINAS,D8,M9,Y2015,95.9132813
CECINAS,D8,M10,Y2015,97.25862081
CECINAS,D8,M11,Y2015,96.15321446
CECINAS,D8,M12,Y2015,95.41627689
CECINAS,D8,M1,Y2016,95.52767443
CECINAS,D8,M2,Y2016,97.34431123
CECINAS,D8,M3,Y2016,95.8104528
CECINAS,D8,M4,Y2016,95.28774127
CECINAS,D8,M5,Y2016,94.82501303
CECINAS,D8,M6,Y2016,94.69647741
CECINAS,D8,M7,Y2016,97.48141589
CECINAS,D8,M8,Y2016,97.66136576
CECINAS,D8,M9,Y2016,96.70163312
CECINAS,D8,M10,Y2016,94.47368233
CECINAS,D8,M11,Y2016,99.1780861
CECINAS,D8,M12,Y2016,97.83274659
CECINAS,D8,M1,Y2017,96.21319775
CECINAS,D8,M2,Y2017,98.40687237
CECINAS,D8,M3,Y2017,99.50370968
CECINAS,D8,M4,Y2017,99.10096473
CECINAS,D8,M5,Y2017,99.40945022
CECINAS,D8,M6,Y2017,98.36402716
CECINAS,D8,M7,Y2017,98.31261291
CECINAS,D8,M8,Y2017,98.64680553
CECINAS,D8,M9,Y2017,96.22176679
CECINAS,D8,M10,Y2017,96.58166654
CECINAS,D8,M11,Y2017,98.124094
CECINAS,D8,M12,Y2017,98.72392691
CECINAS,D8,M1,Y2018,99.05811952
CECINAS,D8,M2,Y2018,99.11810281
CECINAS,D8,M3,Y2018,100.0349903
CECINAS,D8,M4,Y2018,99.88074751
CECINAS,D8,M5,Y2018,99.97500696
CECINAS,D8,M6,Y2018,100.8404802
CECINAS,D8,M7,Y2018,100.1378188
CECINAS,D8,M8,Y2018,100.1378188
CECINAS,D8,M9,Y2018,98.62966745
CECINAS,D8,M10,Y2018,100.1378188
CECINAS,D8,M11,Y2018,101.2517941
CECINAS,D8,M12,Y2018,100.7976349
CECINAS,D8,M1,Y2019,0
CECINAS,D8,M2,Y2019,0
CECINAS,D8,M3,Y2019,0
CECINAS,D8,M4,Y2019,0
CECINAS,D8,M5,Y2019,0
CECINAS,D8,M6,Y2019,0
HAMBURGUESA,D8,M1,Y2014,76.96086169
HAMBURGUESA,D8,M2,Y2014,75.68802995
HAMBURGUESA,D8,M3,Y2014,75.12737788
HAMBURGUESA,D8,M4,Y2014,77.62758307
HAMBURGUESA,D8,M5,Y2014,76.53658444
HAMBURGUESA,D8,M6,Y2014,76.34717496
HAMBURGUESA,D8,M7,Y2014,77.15027117
HAMBURGUESA,D8,M8,Y2014,76.53658444
HAMBURGUESA,D8,M9,Y2014,75.42285667
HAMBURGUESA,D8,M10,Y2014,75.53650236
HAMBURGUESA,D8,M11,Y2014,75.65772443
HAMBURGUESA,D8,M12,Y2014,74.96827391
HAMBURGUESA,D8,M1,Y2015,74.09699028
HAMBURGUESA,D8,M2,Y2015,76.96843807
HAMBURGUESA,D8,M3,Y2015,76.26383478
HAMBURGUESA,D8,M4,Y2015,79.91564964
HAMBURGUESA,D8,M5,Y2015,82.15068156
HAMBURGUESA,D8,M6,Y2015,82.48404225
HAMBURGUESA,D8,M7,Y2015,79.64289999
HAMBURGUESA,D8,M8,Y2015,84.5220883
HAMBURGUESA,D8,M9,Y2015,82.8704376
HAMBURGUESA,D8,M10,Y2015,82.59768794
HAMBURGUESA,D8,M11,Y2015,82.93104863
HAMBURGUESA,D8,M12,Y2015,82.88559036
HAMBURGUESA,D8,M1,Y2016,78.22611704
HAMBURGUESA,D8,M2,Y2016,81.32485621
HAMBURGUESA,D8,M3,Y2016,83.65080467
HAMBURGUESA,D8,M4,Y2016,84.70392141
HAMBURGUESA,D8,M5,Y2016,84.3023733
HAMBURGUESA,D8,M6,Y2016,85.52217038
HAMBURGUESA,D8,M7,Y2016,86.86318953
HAMBURGUESA,D8,M8,Y2016,86.01463504
HAMBURGUESA,D8,M9,Y2016,84.38571347
HAMBURGUESA,D8,M10,Y2016,83.31744398
HAMBURGUESA,D8,M11,Y2016,85.02970572
HAMBURGUESA,D8,M12,Y2016,87.85569523
HAMBURGUESA,D8,M1,Y2017,87.45414712
HAMBURGUESA,D8,M2,Y2017,87.35565419
HAMBURGUESA,D8,M3,Y2017,87.03744626
HAMBURGUESA,D8,M4,Y2017,87.18897384
HAMBURGUESA,D8,M5,Y2017,89.79524835
HAMBURGUESA,D8,M6,Y2017,90.09830352
HAMBURGUESA,D8,M7,Y2017,89.90889404
HAMBURGUESA,D8,M8,Y2017,90.33317128
HAMBURGUESA,D8,M9,Y2017,91.17414939
HAMBURGUESA,D8,M10,Y2017,94.25015942
HAMBURGUESA,D8,M11,Y2017,92.5303213
HAMBURGUESA,D8,M12,Y2017,92.41667561
HAMBURGUESA,D8,M1,Y2018,91.55296836
HAMBURGUESA,D8,M2,Y2018,93.63647269
HAMBURGUESA,D8,M3,Y2018,94.38653425
HAMBURGUESA,D8,M4,Y2018,98.86417446
HAMBURGUESA,D8,M5,Y2018,100.712811
HAMBURGUESA,D8,M6,Y2018,103.2433217
HAMBURGUESA,D8,M7,Y2018,102.1523231
HAMBURGUESA,D8,M8,Y2018,103.9024667
HAMBURGUESA,D8,M9,Y2018,102.6826697
HAMBURGUESA,D8,M10,Y2018,103.3872729
HAMBURGUESA,D8,M11,Y2018,103.8342793
HAMBURGUESA,D8,M12,Y2018,101.6447057
HAMBURGUESA,D8,M1,Y2019,0
HAMBURGUESA,D8,M2,Y2019,0
HAMBURGUESA,D8,M3,Y2019,0
HAMBURGUESA,D8,M4,Y2019,0
HAMBURGUESA,D8,M5,Y2019,0
HAMBURGUESA,D8,M6,Y2019,0
PESCADOS,D8,M1,Y2014,76.25109359
PESCADOS,D8,M2,Y2014,72.86904545
PESCADOS,D8,M3,Y2014,74.24300251
PESCADOS,D8,M4,Y2014,76.33564479
PESCADOS,D8,M5,Y2014,77.80119898
PESCADOS,D8,M6,Y2014,77.54754537
PESCADOS,D8,M7,Y2014,78.1816794
PESCADOS,D8,M8,Y2014,79.11174264
PESCADOS,D8,M9,Y2014,78.81581342
PESCADOS,D8,M10,Y2014,81.52849787
PESCADOS,D8,M11,Y2014,82.45151517
PESCADOS,D8,M12,Y2014,81.87374861
PESCADOS,D8,M1,Y2015,82.56425011
PESCADOS,D8,M2,Y2015,79.75996853
PESCADOS,D8,M3,Y2015,79.54154459
PESCADOS,D8,M4,Y2015,81.35234953
PESCADOS,D8,M5,Y2015,84.8682704
PESCADOS,D8,M6,Y2015,85.80537957
PESCADOS,D8,M7,Y2015,83.66341575
PESCADOS,D8,M8,Y2015,83.12087886
PESCADOS,D8,M9,Y2015,85.03032687
PESCADOS,D8,M10,Y2015,82.59243384
PESCADOS,D8,M11,Y2015,83.07155733
PESCADOS,D8,M12,Y2015,83.55068081
PESCADOS,D8,M1,Y2016,82.04989695
PESCADOS,D8,M2,Y2016,81.64827874
PESCADOS,D8,M3,Y2016,83.43089994
PESCADOS,D8,M4,Y2016,85.49535849
PESCADOS,D8,M5,Y2016,89.33539231
PESCADOS,D8,M6,Y2016,90.88549771
PESCADOS,D8,M7,Y2016,94.55642912
PESCADOS,D8,M8,Y2016,94.36618891
PESCADOS,D8,M9,Y2016,97.85392605
PESCADOS,D8,M10,Y2016,98.0934878
PESCADOS,D8,M11,Y2016,97.17751643
PESCADOS,D8,M12,Y2016,96.74771448
PESCADOS,D8,M1,Y2017,100.3834162
PESCADOS,D8,M2,Y2017,98.2625902
PESCADOS,D8,M3,Y2017,100.4961512
PESCADOS,D8,M4,Y2017,101.9687513
PESCADOS,D8,M5,Y2017,103.6879591
PESCADOS,D8,M6,Y2017,101.4050766
PESCADOS,D8,M7,Y2017,105.4776262
PESCADOS,D8,M8,Y2017,105.0619161
PESCADOS,D8,M9,Y2017,100.0452114
PESCADOS,D8,M10,Y2017,100.6370698
PESCADOS,D8,M11,Y2017,96.16290199
PESCADOS,D8,M12,Y2017,95.00736887
PESCADOS,D8,M1,Y2018,96.29677472
PESCADOS,D8,M2,Y2018,96.07130485
PESCADOS,D8,M3,Y2018,96.31086659
PESCADOS,D8,M4,Y2018,100.7004832
PESCADOS,D8,M5,Y2018,102.419691
PESCADOS,D8,M6,Y2018,101.2218823
PESCADOS,D8,M7,Y2018,106.034255
PESCADOS,D8,M8,Y2018,104.2164041
PESCADOS,D8,M9,Y2018,100.4961512
PESCADOS,D8,M10,Y2018,103.1947437
PESCADOS,D8,M11,Y2018,98.76989742
PESCADOS,D8,M12,Y2018,94.26754584
PESCADOS,D8,M1,Y2019,0
PESCADOS,D8,M2,Y2019,0
PESCADOS,D8,M3,Y2019,0
PESCADOS,D8,M4,Y2019,0
PESCADOS,D8,M5,Y2019,0
PESCADOS,D8,M6,Y2019,0
MARISCOS,D8,M1,Y2014,78.26514967
MARISCOS,D8,M2,Y2014,77.62697097
MARISCOS,D8,M3,Y2014,74.40892092
MARISCOS,D8,M4,Y2014,79.7587594
MARISCOS,D8,M5,Y2014,84.34821474
MARISCOS,D8,M6,Y2014,80.49198599
MARISCOS,D8,M7,Y2014,81.38136269
MARISCOS,D8,M8,Y2014,81.87018042
MARISCOS,D8,M9,Y2014,83.28232053
MARISCOS,D8,M10,Y2014,80.57345561
MARISCOS,D8,M11,Y2014,83.22800745
MARISCOS,D8,M12,Y2014,84.41610609
MARISCOS,D8,M1,Y2015,86.8534056
MARISCOS,D8,M2,Y2015,85.57025906
MARISCOS,D8,M3,Y2015,85.11538701
MARISCOS,D8,M4,Y2015,88.04829338
MARISCOS,D8,M5,Y2015,86.86698387
MARISCOS,D8,M6,Y2015,88.11618473
MARISCOS,D8,M7,Y2015,90.4109124
MARISCOS,D8,M8,Y2015,88.62536987
MARISCOS,D8,M9,Y2015,87.8581976
MARISCOS,D8,M10,Y2015,88.40811754
MARISCOS,D8,M11,Y2015,88.61858073
MARISCOS,D8,M12,Y2015,87.53231911
MARISCOS,D8,M1,Y2016,88.84941133
MARISCOS,D8,M2,Y2016,89.16850068
MARISCOS,D8,M3,Y2016,88.64573727
MARISCOS,D8,M4,Y2016,91.55827624
MARISCOS,D8,M5,Y2016,91.93846781
MARISCOS,D8,M6,Y2016,91.74837202
MARISCOS,D8,M7,Y2016,95.5910225
MARISCOS,D8,M8,Y2016,94.96642207
MARISCOS,D8,M9,Y2016,93.6968538
MARISCOS,D8,M10,Y2016,94.76953715
MARISCOS,D8,M11,Y2016,95.25835488
MARISCOS,D8,M12,Y2016,92.06067224
MARISCOS,D8,M1,Y2017,94.46402607
MARISCOS,D8,M2,Y2017,93.63575159
MARISCOS,D8,M3,Y2017,94.99357861
MARISCOS,D8,M4,Y2017,98.86338563
MARISCOS,D8,M5,Y2017,97.55308255
MARISCOS,D8,M6,Y2017,95.44845066
MARISCOS,D8,M7,Y2017,96.72480807
MARISCOS,D8,M8,Y2017,95.9576358
MARISCOS,D8,M9,Y2017,93.4456558
